Nombre,Email,Telefono,Codigo_Postal,ID,Provincia,Estado,Categoria
La Casita De Juguete,marpc312@hotmail.com  ,635411636,18101,18015158,Granada,Andalucía,Centro Privado
Patucos,18013401.edu@juntadeandalucia.es  ,958636312,18193,18013401,Granada,Andalucía,Centro Privado
Virgen Del Mar,guarderiavirgendelmar@hotmail.com  ,958623209,18730,18014592,Granada,Andalucía,Centro Privado
Patitos Del Genil,18009021.edu@juntadeandalucia.es  ,958487403,18190,18009021,Granada,Andalucía,Centro Privado
Ábaco,  ,,18194,18015419,Granada,Andalucía,Centro Privado
Nursery School Baby Granada,juliaportalr@hotmail.com  ,625079921,18197,18015274,Granada,Andalucía,Centro Privado
El Principito,info@guarderiacullarvega.es  ,958012707,18195,18015080,Granada,Andalucía,Centro Privado
Mi Pequeña Granja,18006662.edu@juntadeandalucia.es / pequegranja.cole@telefonica.net  ,958586900,18195,18006662,Granada,Andalucía,Centro Privado
Chupetes,pequeduca.ct@gmail.com  ,636944957,18613,18014841,Granada,Andalucía,Centro Privado
Baby'S,ali_db82@hotmail.com  ,633614220,18110,18015195,Granada,Andalucía,Centro Privado
La Biznaga,info.labiznagacentroinfantil@gmail.com  ,691780028,18110,18014351,Granada,Andalucía,Centro Privado
Nube De Algodón,  ,958165432,18110,18014919,Granada,Andalucía,Centro Privado
Mariló,  ,958598912,18150,18015316,Granada,Andalucía,Centro Privado
Amanecer,patarmonia@hotmail.com  ,958270383,18015,18601606,Granada,Andalucía,Centro Privado
Bola De Oro,administracion@escuelainfantilboladeoro.com  ,635439221,18008,18014920,Granada,Andalucía,Centro Privado
Caracoles,ceicaracoles@gmail.com  ,958076175,18012,18014397,Granada,Andalucía,Centro Privado
"Centro Infantil Abierto ""Luden""",ludensca@telefonica.net  ,958200639,18015,18009018,Granada,Andalucía,Centro Privado
Colorines,18009055.edu@juntadeandalucia.es  ,958162124,18014,18009055,Granada,Andalucía,Centro Privado
Garabatos,abgarabatos@gmail.com  ,958817506,18008,18006698,Granada,Andalucía,Centro Privado
Garden,cristinagardengranada@gmail.com  ,661280599,18004,18015331,Granada,Andalucía,Centro Privado
La Casa De Oikodoro,direccion@lacasadeoikodoro.es  ,622823575,18013,18015110,Granada,Andalucía,Centro Privado
La Guarde,la-guarde@hotmail.com  ,659770678,18007,18015109,Granada,Andalucía,Centro Privado
Los Ángeles,laura.caurcel@gmail.com  ,958223312,18008,18601631,Granada,Andalucía,Centro Privado
Mami,c_i_mami@hotmail.com  ,958272016,18004,18004100,Granada,Andalucía,Centro Privado
María Inmaculada,einfinmaculada@gmail.com  ,958814306,18006,18601515,Granada,Andalucía,Centro Privado
Mofletes,centrosinfantilesmofletes@gmail.com  ,958072818,18014,18015171,Granada,Andalucía,Centro Privado
Pasito A Pasito,c.i.pasitoapasito@gmail.com  ,697609482,18015,18014117,Granada,Andalucía,Centro Privado
Pizarrín,directora@centroinfantilpizarrin.com  ,958284103,18012,18008361,Granada,Andalucía,Centro Privado
Sagrada Familia,ciadultoscartuja@hotmail.com  ,958157196,18011,18601564,Granada,Andalucía,Centro Privado
Snoopy,centroisnoopy@hotmail.com  ,958817974,18007,18004136,Granada,Andalucía,Centro Privado
Virgen De Montserrat,civirgendemontserrat@hotmail.com  ,958812904,18008,18009237,Granada,Andalucía,Centro Privado
Virgen Madre,18014543.edu@juntadeandalucia.es  ,958126156,18008,18014543,Granada,Andalucía,Centro Privado
Ruiz Del Peral,18014439edu@juntadeandalucia.es  ,958685103,18500,18014439,Granada,Andalucía,Centro Privado
Santa Dorotea,18000489.edu@juntadeandalucia.es  ,958663486,18500,18000489,Granada,Andalucía,Centro Privado
Jardín De Cuentos,18013459.edu@juntadeandalucia.es  ,958581400,18110,18013459,Granada,Andalucía,Centro Privado
Castalia,18010896.edu@juntadeandalucia.es  ,958501529,18198,18010896,Granada,Andalucía,Centro Privado
Las Nubes,18009092.edu@juntadeandalucia.es  ,958300705,18198,18009092,Granada,Andalucía,Centro Privado
Educo,18009067.edu@juntadeandalucia.es  ,958890752,18140,18009067,Granada,Andalucía,Centro Privado
Pekosos Nature,PEKOSOSLAZUBIA@gmail.com  ,675930849,18140,18015043,Granada,Andalucía,Centro Privado
Fantasía,18013551.edu@juntadeandalucia.es  ,958518980,18327,18013551,Granada,Andalucía,Centro Privado
Huerto Olivo,18006893.edu@juntadeandalucia.es  ,958320611,18300,18006893,Granada,Andalucía,Centro Privado
Los Pekes De Ika,18013988.edu@juntadeandalucia.es  ,858994410,18200,18013988,Granada,Andalucía,Centro Privado
Burbujas,mercemolero@yahoo.es  ,958304951,18193,18014361,Granada,Andalucía,Centro Privado
La Casita Del Niño,trebol26es@yahoo.es  ,697348187,18193,18014555,Granada,Andalucía,Centro Privado
La Cigüeña,18014907.edu@juntadeandalucia.es  ,687525806,18600,18014907,Granada,Andalucía,Centro Privado
Pompitas,info@ceipompitas.es  ,605079065,18600,18015262,Granada,Andalucía,Centro Privado
Arcoiris,18005323.edu@juntadeandalucia.es  ,958506675,18151,18005323,Granada,Andalucía,Centro Privado
Cascabel,info@escuela-infantil-cascabel.es  ,958503009,18151,18014981,Granada,Andalucía,Centro Privado
Pequeños Reyes,18010495.edu@juntadeandalucia.es  ,630819088,18151,18010495,Granada,Andalucía,Centro Privado
Castillejo,18006522.edu@juntadeandalucia.es  ,616510247,18240,18006522,Granada,Andalucía,Centro Privado
Pingu,18008579.edu@juntadeandalucia.es  ,644504122,18197,18008579,Granada,Andalucía,Centro Privado
Baúl De Ilusiones Ventorros,  ,,18311,18015161,Granada,Andalucía,Centro Privado
Oturitos,info@oturitos.com  ,615852181,18630,18015055,Granada,Andalucía,Centro Privado
Walt Disney Ii,loladisney2@gmail.com  ,959318427,21110,21001053,Huelva,Andalucía,Centro Privado
Virgen Del Rocío Ii,guarderiavirgendelrocio@hotmail.com  ,618818622,21730,21006671,Huelva,Andalucía,Centro Privado
Sopa De Renacuajos,sopaderenacuajos@hotmail.com  ,627241154,21200,21007286,Huelva,Andalucía,Centro Privado
Barlovento,centroinfantilbarlovento@hotmail.com  ,959477476,21400,21004261,Huelva,Andalucía,Centro Privado
La Noria,guarderialanoria@hotmail.com  ,695450419,21630,21002586,Huelva,Andalucía,Centro Privado
Los Pitufos,eilospitufos@hotmail.com  ,658988054,21710,21004315,Huelva,Andalucía,Centro Privado
Luna,ceiluna@hotmail.com  ,625132937,21710,21006853,Huelva,Andalucía,Centro Privado
El Jardín Del Arco Iris,eljardindearcoiris@hotmail.com  ,959391522,21450,21004388,Huelva,Andalucía,Centro Privado
Pequelandia,info@pequelandia.net  ,959702143,21120,21004273,Huelva,Andalucía,Centro Privado
Mi Casita,escuelainfantilmicasita@hotmail.com  ,677836886,21500,21006981,Huelva,Andalucía,Centro Privado
Bambi,ceibambi.huelva@gmail.com  ,635230719,21005,21006257,Huelva,Andalucía,Centro Privado
Carcajadas,info@educacioninfantilcarcajadas.es  ,959651149,21004,21006944,Huelva,Andalucía,Centro Privado
Chicos I,chicos@cichicos.com  ,959157101,21005,21004200,Huelva,Andalucía,Centro Privado
Clarines Ii,clarinesdos@hotmail.com  ,959263338,21004,21002033,Huelva,Andalucía,Centro Privado
Disneylandia,inmanuez90@yahoo.es  ,959154368,21005,21601044,Huelva,Andalucía,Centro Privado
Dulce Nombre,guarderia.dulcenombre1@gmail.com  ,959261390,21002,21004285,Huelva,Andalucía,Centro Privado
El Castillo Mágico Huelva,  ,,21001,21006269,Huelva,Andalucía,Centro Privado
Garabatos,  ,,21004,21003839,Huelva,Andalucía,Centro Privado
Jesús Niño,guarderiajn@hotmail.com  ,959225741,21003,21003347,Huelva,Andalucía,Centro Privado
La Casita De Los Peques Ii,lacasitadelospeques@hotmail.com  ,959270009,21006,21003207,Huelva,Andalucía,Centro Privado
Los Dibujitos,guarderialosdibujitos@hotmail.com  ,959284189,21002,21005113,Huelva,Andalucía,Centro Privado
Los Libritos Ii,loslibritostgm@telefonica.net  ,959235937,21006,21004376,Huelva,Andalucía,Centro Privado
Los Peques Ii,guarderias@ceilospeques.com  ,618646810,21005,21006351,Huelva,Andalucía,Centro Privado
Mi Pequeño Puerto,escuelainfantilmipuerto@hotmail.com  ,644890658,21003,21007365,Huelva,Andalucía,Centro Privado
Para Ayudar A Mamá,ceiparaayudaramama@gmail.com  ,654927871,21002,21006683,Huelva,Andalucía,Centro Privado
Platero,informacion@guarderiaplaterohuelva.es  ,959247575,21003,21601032,Huelva,Andalucía,Centro Privado
Clarines,clarinesunoisla@hotmail.com  ,959344264,21410,21005149,Huelva,Andalucía,Centro Privado
La Gaviota,guardelagaviota@gmail.com  ,959332511,21410,21005231,Huelva,Andalucía,Centro Privado
Mimo,casemimo@hotmail.es  ,667932594,21410,21003670,Huelva,Andalucía,Centro Privado
El Arca De Noé,elarcadenoe.cei@gmail.com  ,959401364,21700,21004182,Huelva,Andalucía,Centro Privado
Andalucía,eiandalucia@hotmail.com  ,615576428,21440,21005150,Huelva,Andalucía,Centro Privado
Colorín,escinf.colorin@gmail.com  ,699916461,21440,21005137,Huelva,Andalucía,Centro Privado
Eduk Dos,eduk2lepe@homtail.com  ,655930562,21440,21007390,Huelva,Andalucía,Centro Privado
Mequetrefe,guarderiamequetrefe@gmail.com  ,959384586,21440,21006282,Huelva,Andalucía,Centro Privado
Pintando La Luna,cristinarome1@hotmail.com  ,959383761,21440,21006890,Huelva,Andalucía,Centro Privado
Rayuela,escuelainfantil.rayuela@gmail.com  ,640954380,21840,21006270,Huelva,Andalucía,Centro Privado
Nube De Algodón,verojm84@hotmail.com  ,,21810,21007328,Huelva,Andalucía,Centro Privado
Girasoles,girasolescei@gmail.com  ,693512906,21620,21007331,Huelva,Andalucía,Centro Privado
Algodón De Azúcar,algodondeazucar04@yahoo.es  ,616485736,21590,21002070,Huelva,Andalucía,Centro Privado
Pablo Vi-El Jardín,23006170.edu@juntadeandalucia.es  ,953585401,23680,23006170,Jaén,Andalucía,Centro Privado
El Ratoncito Pérez,  ,683610242,23740,23009134,Jaén,Andalucía,Centro Privado
Guardería Infantil Laboral,andujarcaritas@gmail.com  ,953500877,23740,23007149,Jaén,Andalucía,Centro Privado
Los Picapiedra,23009146.edu@juntadeandalucia.es  ,699134917,23740,23009146,Jaén,Andalucía,Centro Privado
San Rafael Y San José De La Montaña,centro@chsra.e.telefonica.net  ,953507913,23740,23002887,Jaén,Andalucía,Centro Privado
5 Lobitos,cinco-lobitos@hotmail.com  ,953525712,23740,23008932,Jaén,Andalucía,Centro Privado
Los Duendecillos,  ,,23440,23009729,Jaén,Andalucía,Centro Privado
Los Pitufos,lospitufosbailen@hotmail.com  ,953670673,23710,23007988,Jaén,Andalucía,Centro Privado
Arco-Iris Fuerte Del Rey,arcoirisfuertedelrey@gmail.com  ,651504466,23180,23009626,Jaén,Andalucía,Centro Privado
Arco Iris Bulevar,arcoiris@eiarcoirisjaen.com  ,953284795,23009,23009161,Jaén,Andalucía,Centro Privado
Babies,c.i.babies@hotmail.com  ,656968657,23006,23006935,Jaén,Andalucía,Centro Privado
Babies 2,centrobabies2@hotmail.com  ,953228606,23008,23008385,Jaén,Andalucía,Centro Privado
Carmelitas Kids,DIRECCCIONGENERAL@VEDRUNAJAEN.ES  ,651121649,23007,23009584,Jaén,Andalucía,Centro Privado
Didac,centroinfantildidac@gmail.com  ,953027114,23007,23008117,Jaén,Andalucía,Centro Privado
Europa,europajaen@hotmail.com  ,953220933,23006,23006236,Jaén,Andalucía,Centro Privado
Guadalquivir-Bulevar,ci.guadalquivir.bulevar@gmail.com  ,953221576,23009,23008762,Jaén,Andalucía,Centro Privado
Heidi 2,escuelainfantilheidi@hotmail.com  ,953225470,23008,23008154,Jaén,Andalucía,Centro Privado
La Mecedora,  ,697131241,23009,23009213,Jaén,Andalucía,Centro Privado
Liliput,emiliagarridojurado65@gmail.com  ,618835646,23003,23006273,Jaén,Andalucía,Centro Privado
Mi Casita Con Jardín,aprendi93@hotmail.com  ,622835876,23002,23008038,Jaén,Andalucía,Centro Privado
Nanos,centroinfantilnanos@gmail.com  ,698958920,23008,23009353,Jaén,Andalucía,Centro Privado
Patín Azahar,azahar@escuelainfantilpatin.com  ,634847172,23006,23009079,Jaén,Andalucía,Centro Privado
Peques,  ,,23003,23008981,Jaén,Andalucía,Centro Privado
Rapuncel,ceirapuncel@gmail.com  ,664366766,23007,23006212,Jaén,Andalucía,Centro Privado
Sonrisas,administracion@centroinfantilsonrisas.es  ,688933453,23009,23009237,Jaén,Andalucía,Centro Privado
El Parque,elparquejodar@yahoo.es  ,953786295,23500,23006182,Jaén,Andalucía,Centro Privado
El Pradillo I,  ,,23500,23009699,Jaén,Andalucía,Centro Privado
Arco Iris,evaverag@hotmail.com  ,615592865,23700,23008749,Jaén,Andalucía,Centro Privado
Colores 2,elarboldecolores@gmail.com  ,953651980,23700,23009365,Jaén,Andalucía,Centro Privado
El Jardín Del Príncipe,esanvidi65@gmail.com  ,953698202,23700,23009262,Jaén,Andalucía,Centro Privado
Héroes,escuelainfantilheroes@outlook.es  ,953967798,23700,23009031,Jaén,Andalucía,Centro Privado
Meninos Ii,ceimeninos2009@hotmail.com  ,953090812,23700,23009171,Jaén,Andalucía,Centro Privado
Pezqueñitos,  ,,23700,23009109,Jaén,Andalucía,Centro Privado
Santa Rosa,  ,,23700,23002632,Jaén,Andalucía,Centro Privado
Hada,hadainfantil@hotmail.es  ,953350950,23100,23008026,Jaén,Andalucía,Centro Privado
Reino De Simba,  ,,23600,23009791,Jaén,Andalucía,Centro Privado
Europa,rruiort178@hotmail.com  ,953411129,23640,23006194,Jaén,Andalucía,Centro Privado
El Sapito,23009614.edu@juntadeandalucia.es  ,648221414,23650,23009614,Jaén,Andalucía,Centro Privado
Cielo Iris,guarderia_cieloiris@hotmail.com  ,953753995,23400,23006819,Jaén,Andalucía,Centro Privado
Imagina,ceibimagina@gmail.com  ,953828322,23400,23009201,Jaén,Andalucía,Centro Privado
Nido,case@guarderianido.com  ,953756196,23400,23007873,Jaén,Andalucía,Centro Privado
Recreo 2,escuelainfantilrecreo2@hotmail.com  ,953750559,23400,23008993,Jaén,Andalucía,Centro Privado
Guardería Infantil Laboral,hnaseucaristicas@hotmail.com  ,953440854,23400,23008233,Jaén,Andalucía,Centro Privado
Pequeños Gigantes,  ,,23630,23009781,Jaén,Andalucía,Centro Privado
Nueve Lunas,INFO@GUARDERIA9LUNAS.COM  ,655283019,29760,29017232,Málaga,Andalucía,Centro Privado
El Columpio De Crespi,elcolumpiodecrespi@hotmail.com  ,677095110,29130,29016872,Málaga,Andalucía,Centro Privado
El Rinconcito De Ana,info@elrinconcitodeana.es  ,952124251,29130,29019745,Málaga,Andalucía,Centro Privado
Novainfancia,info@novainfancia.com  ,952963798,29130,29008255,Málaga,Andalucía,Centro Privado
Retamar,eiretamar@hotmail.com  ,952412568,29130,29016801,Málaga,Andalucía,Centro Privado
Dulces,  ,,29120,29018406,Málaga,Andalucía,Centro Privado
Cocoguagua,criscocoguagua@hotmail.com  ,629761211,29749,29015946,Málaga,Andalucía,Centro Privado
Alminares,info@alminaresinfantil.com  ,952846489,29200,29003476,Málaga,Andalucía,Centro Privado
El Bosque,anasoriaartacho@gmail.com  ,952700984,29200,29013421,Málaga,Andalucía,Centro Privado
Fuente Mora,eifuentemora@gmail.com  ,676885623,29200,29018789,Málaga,Andalucía,Centro Privado
Pequemundo,info@ludotecapequemundo.es  ,952844837,29200,29017530,Málaga,Andalucía,Centro Privado
Santísima Trinidad,yurenasanchezg@gmail.com  ,628315103,29200,29017980,Málaga,Andalucía,Centro Privado
Cerro Del Viento,info@colelospeques.com  ,952442770,29631,29005126,Málaga,Andalucía,Centro Privado
Pasito A Pasito,lucenabe@yahoo.es  ,952561607,29630,29016100,Málaga,Andalucía,Centro Privado
Bichitos,mariasp07@hotmail.com  ,952977058,29738,29016136,Málaga,Andalucía,Centro Privado
Estrella De Mar,bellavista.bahia9@gmail.com  ,952446795,29630,29017438,Málaga,Andalucía,Centro Privado
Don Pablito Vi,donpablitovi@donpablito.es  ,660492186,29590,29017086,Málaga,Andalucía,Centro Privado
Lili Y Lala,liliylala@hotmail.es  ,637312581,29590,29019319,Málaga,Andalucía,Centro Privado
Espeilusión,espeilusion@gmail.com  ,952422196,29570,29006350,Málaga,Andalucía,Centro Privado
La Brujita Ii,labrujitainfantil@gmail.com  ,952513744,29790,29013317,Málaga,Andalucía,Centro Privado
Colorín Colorado,  ,,29140,29018182,Málaga,Andalucía,Centro Privado
Don Mickey Ii,donmickey.esperanza@hotmail.com  ,952622387,29140,29016771,Málaga,Andalucía,Centro Privado
San Julián,cei.sanjulian@fundacionvictoria.edu.es  ,952241201,29140,29006180,Málaga,Andalucía,Centro Privado
Lourdes,inesguzman@colegiodelourdes.com  ,952450374,29100,29018832,Málaga,Andalucía,Centro Privado
Pasito A Pasito,guarderia.pasito.a.pasito27@gmail.com  ,644257992,29100,29018753,Málaga,Andalucía,Centro Privado
Sergio Molero Navarro,antoniomolerolopez@hotmail.com  ,952031859,29220,29012313,Málaga,Andalucía,Centro Privado
Campanilla,eicampanilla@hotmail.com  ,952420283,29580,29016719,Málaga,Andalucía,Centro Privado
Cancelada Childrensplace,childrensplace.cancelada@hotmail.com  ,619602488,29680,29020036,Málaga,Andalucía,Centro Privado
El Trenecito,belenpa1977@gmail.com  ,952791164,29680,29019149,Málaga,Andalucía,Centro Privado
Funky Feet Playschool,info@funkyfeetplayschool.com  ,644346543,29680,29020024,Málaga,Andalucía,Centro Privado
Los Delfines Ds,losdelfinesds@gmail.com  ,625387046,29680,29019551,Málaga,Andalucía,Centro Privado
Pitufilandia,mercedescosquiere@hotmail.com  ,696530475,29680,29019824,Málaga,Andalucía,Centro Privado
San Lorenzo,centro1@sanlorenzoinfantil.com  ,952801696,29680,29001728,Málaga,Andalucía,Centro Privado
Zagal,e.i.zagal@hotmail.com  ,636024421,29680,29002551,Málaga,Andalucía,Centro Privado
Bubu,guardebubu@hotmail.com  ,952585844,29640,29017153,Málaga,Andalucía,Centro Privado
L De Luna,administracion@ldeluna.es  ,951260121,29640,29017220,Málaga,Andalucía,Centro Privado
La Nube Azul,guarderialanubeazul@gmail.com  ,952461093,29640,29017074,Málaga,Andalucía,Centro Privado
Los Delfines,escuelainfantilosdelfines@gmail.com  ,636674281,29640,29017098,Málaga,Andalucía,Centro Privado
Nuestra Señora De La Blanca,lablanca@gdarunda.es  ,952478399,29640,29014176,Málaga,Andalucía,Centro Privado
Solete,carmengambero@hotmail.com  ,609931850,29640,29016768,Málaga,Andalucía,Centro Privado
Villa María Iii,eivillamaria@hotmail.com  ,952470031,29640,29016631,Málaga,Andalucía,Centro Privado
Los Picapiedras,aar_ana@hotmail.com  ,952390000,29010,29003348,Málaga,Andalucía,Centro Privado
Abecé,escuelainfantilabc@gmail.com  ,952330577,29006,29017633,Málaga,Andalucía,Centro Privado
Acuarela,alegria.55@hotmail.com  ,952286146,29010,29602360,Málaga,Andalucía,Centro Privado
Alameda,info@eialameda.es  ,636955925,29006,29017360,Málaga,Andalucía,Centro Privado
Aula Futura,direccion@escuelaaulafutura.com  ,952652346,29013,29005308,Málaga,Andalucía,Centro Privado
Babylletas,elvira3030@hotmail.com  ,661580616,29010,29018352,Málaga,Andalucía,Centro Privado
Babynet Ii,administracion@babynetonline.com  ,951022323,29006,29018030,Málaga,Andalucía,Centro Privado
Bibitos,bibitos_2011@hotmail.com  ,697722748,29004,29018583,Málaga,Andalucía,Centro Privado
Brinca 2,brinca22@hotmail.com  ,952305970,29010,29005515,Málaga,Andalucía,Centro Privado
Caracola Antonio Machado,a.machado@escuelainfantilcaracolas.es  ,952235384,29004,29017219,Málaga,Andalucía,Centro Privado
Cocolín,cocolin105@hotmail.com  ,610924978,29014,29019848,Málaga,Andalucía,Centro Privado
Colorete,colorete.antonia@gmail.com  ,667531087,29014,29012969,Málaga,Andalucía,Centro Privado
Cuco,info@cucocentroinfantil.com  ,952205836,29018,29018005,Málaga,Andalucía,Centro Privado
