Nombre,Email,Telefono,Codigo_Postal,Codigo_Escuela
Denominación específica: Virgen de las Angustias,Dirección de correo electrónico: ceinvirgendelasangustias@hotmail.com  ,Teléfono: 651410465,Código postal: 21400,21006521
Denominación específica: Cándida Maya,Dirección de correo electrónico: guarderia@bollullosdelcondado.es  ,Teléfono: 959408532,Código postal: 21710,21006543
Denominación específica: Mi primer Cole,Dirección de correo electrónico: 21006713.edu@juntadeandalucia.es  ,Teléfono: 959571201,Código postal: 21580,21006713
Denominación específica: Platero y yo,Dirección de correo electrónico: 21005708.edu.@juntadeandalucia.es  ,Teléfono: 959559591,Código postal: 21300,21005708
Denominación específica: Nueva Fresita,Dirección de correo electrónico: guarderiafresita@hotmail.com  ,Teléfono: 655436140,Código postal: 21450,21007183
Denominación específica: Sol y Luna,Dirección de correo electrónico: solylunachucena@hotmail.com  ,Teléfono: 618155390,Código postal: 21891,21006579
Denominación específica: Travesuras,Dirección de correo electrónico: eitravesuraselalmendro@gmail.com  ,Teléfono: 616485736,Código postal: 21593,21007067
Denominación específica: Los Pitufos,Dirección de correo electrónico: 21006567.edu@juntaeandalucia.es  ,Teléfono: 959567051,Código postal: 21320,21006567
Denominación específica: El Pandero,Dirección de correo electrónico: 21006361.edu@juntadeandalucia.es  ,Teléfono: 606827724,Código postal: 21390,21006361
Denominación específica: Las Carmelitas,Dirección de correo electrónico: guarderia@galaroza.org  ,Teléfono: 959123005,Código postal: 21291,21006695
Denominación específica: Los Molinos,Dirección de correo electrónico: escuelainfantilmolinosdeviento@hotmail.com  ,Teléfono: 677836886,Código postal: 21500,21007079
Denominación específica: Andaluna,Dirección de correo electrónico: andalunaei@gmail.com  ,Teléfono: 959834329,Código postal: 21220,21005186
Denominación específica: El Paraíso,Dirección de correo electrónico: 21005290.edu@juntadeandalucia.es  ,Teléfono: 959527037,Código postal: 21005,21005290
Denominación específica: La Jirafa,Dirección de correo electrónico: natividad.serrano@juntadeandalucia.es  ,Teléfono: 959527033,Código postal: 21004,21005277
Denominación específica: Las Salinas,Dirección de correo electrónico: 21601093.edu@juntadeandalucia.es  ,Teléfono: 959524632,Código postal: 21007,21601093
Denominación específica: Nuestra Señora de Loreto,Dirección de correo electrónico: manuela.berrocal@juntadeandalucia.es  ,Teléfono: 959527039,Código postal: 21007,21005289
Denominación específica: La Higuerita,Dirección de correo electrónico: 21005332.edu@juntadeandalucia.es  ,Teléfono: 959524430,Código postal: 21410,21005332
Denominación específica: Nuestra Señora del Rosario,Dirección de correo electrónico: norayislacristina@hotmail.es  ,Teléfono: 662354722,Código postal: 21410,21006932
Denominación específica: La Antilla,Dirección de correo electrónico: guarderias@lepe.es  ,Teléfono: 676530425,Código postal: 21449,21006580
Denominación específica: La Redondela,Dirección de correo electrónico: escuelainfantillaredondela@gmail.com  ,Teléfono: 959341082,Código postal: 21430,21007262
Denominación específica: La Arboleda,Dirección de correo electrónico: 21005320.edu@juntadeandalucia.es  ,Teléfono: 959489526,Código postal: 21440,21005320
Denominación específica: El Morabito Azul,Dirección de correo electrónico: mariajosepalomoavila@hotmail.com  ,Teléfono: 635316868,Código postal: 21890,21005988
Denominación específica: Santa Bárbara,Dirección de correo electrónico: maternalriotinto@hotmail.com  ,Teléfono: 959590435,Código postal: 21660,21004327
Denominación específica: Platero y yo,Dirección de correo electrónico: lola.iglesias@aytomoguer.es  ,Teléfono: 959370934,Código postal: 21800,21007043
Denominación específica: Doña Oria,Dirección de correo electrónico: centromujer@palosfrontera.com  ,Teléfono: 959351109,Código postal: 21810,21007146
Denominación específica: Los Príncipes,Dirección de correo electrónico: centromujer@palosfrontera.com  ,Teléfono: 959350663,Código postal: 21810,21006464
Denominación específica: País del Mago,Dirección de correo electrónico: guarderiapaisdelmago@hotmail.com  ,Teléfono: 959570716,Código postal: 21560,21006646
Denominación específica: Caracola,Dirección de correo electrónico: caracolaeducacioninfantil@gmail.com  ,Teléfono: 687374389,Código postal: 21100,21006701
Denominación específica: La Canoa,Dirección de correo electrónico: 21005976.edu@juntadeandalucia.es  ,Teléfono: 959524434,Código postal: 21100,21005976
Denominación específica: Maestro Francisco Correa,Dirección de correo electrónico: cultura@rosaldelafrontera.com.//machado1111@hotmail.com  ,Teléfono: 959141001,Código postal: 21250,21007195
Denominación específica: Gloria Fuertes,Dirección de correo electrónico: elirros2013@gmail.com  ,Teléfono: 606597931,Código postal: 21610,21006385
Denominación específica: Gurumelitos,Dirección de correo electrónico: ayto_santabarbara@diphuelva.es guarderia@santabarbaradecasa.es  ,Teléfono: 959570098,Código postal: 21570,21006609
Denominación específica: La Pandorga,Dirección de correo electrónico:   ,Teléfono: 959397610,Código postal: 21530,21006786
Denominación específica: Mafalda,Dirección de correo electrónico: 21005666.edu@juntadeandalucia.es  ,Teléfono: 959524432,Código postal: 21620,21005666
Denominación específica: La Casita de Chocolate,Dirección de correo electrónico: lacasitadechocolatevillablanca@gmail.com  ,Teléfono: 634879779,Código postal: 21590,21005162
Denominación específica: Los Cinco Lobitos,"Dirección de correo electrónico: anadeltororojas@hotmail.com, 210007109.edu  ",Teléfono: 959420117,Código postal: 21860,21007109
Denominación específica: Peter Pan 2,Dirección de correo electrónico: rememuiz3@gmail.com  ,Teléfono: 615163472,Código postal: 21850,21006993
Denominación específica: La Mota,Dirección de correo electrónico:   ,Teléfono:,Código postal: 23680,23009055
Denominación específica: Nuestra Señora del Rosario,Dirección de correo electrónico: 23008211.edu@juntadeandalucia.es  ,Teléfono: 953599619,Código postal: 23680,23008211
Denominación específica: Virgen de la Fuensanta,Dirección de correo electrónico: 23005220.dpja.ced@juntadeandalucia.es  ,Teléfono: 953366232,Código postal: 23660,23005220
Denominación específica: Regente María Cristina,Dirección de correo electrónico: guarderíaarjona@telefonica.net  ,Teléfono: 953523788,Código postal: 23760,23008130
Denominación específica: San Antón,Dirección de correo electrónico:   ,Teléfono: 645499049,Código postal: 23230,23009444
Denominación específica: Leocadio Marín,Dirección de correo electrónico: escuelainfantil@baeza.net  ,Teléfono: 953743018,Código postal: 23440,23008336
Denominación específica: El Castillo,Dirección de correo electrónico: 23000891.edu@juntadeandalucia.es  ,Teléfono: 953609542,Código postal: 23710,23000891
Denominación específica: San Fernando,Dirección de correo electrónico: 23000970.edu@juntadeandalucia.es  ,Teléfono: 953429545,Código postal: 23280,23000970
Denominación específica: Los Pitufos,Dirección de correo electrónico: 23008476.edu@juntadeandalucia.es  ,Teléfono: 662969991,Código postal: 23568,23008476
Denominación específica: Cronista Vicente Oya Rodríguez,Dirección de correo electrónico: eicronistavicenteoya@gmail.com  ,Teléfono: 648043460,Código postal: 23120,23008713
Denominación específica: Los Parvulitos,Dirección de correo electrónico: guarderiacanena@gmail.com  ,Teléfono: 629228118,Código postal: 23420,23008491
Denominación específica: Mirador de Mágina,Dirección de correo electrónico: anagel69@hotmail.com  ,Teléfono: 953302448,Código postal: 23192,23008506
Denominación específica: El Castillo de los Peques,Dirección de correo electrónico: carmengonla@andaluciajunta.es  ,Teléfono: 658012390,Código postal: 23670,23008518
Denominación específica: La Ardilla,Dirección de correo electrónico: goyibm@hotmail.com  ,Teléfono: 696413233,Código postal: 23293,23008907
Denominación específica: Virgen de la Fuensanta,Dirección de correo electrónico:   ,Teléfono:,Código postal: 23610,23009067
Denominación específica: Arco Iris,Dirección de correo electrónico: 23008531.edu@juntadeandalucia.es  ,Teléfono: 953390210,Código postal: 23560,23008531
Denominación específica: Alfonso Sancho,Dirección de correo electrónico: 23601141.edu@juntadeandalucia.es  ,Teléfono: 953366286,Código postal: 23007,23601141
Denominación específica: Cervantes,Dirección de correo electrónico: ceicervantes@hotmail.com  ,Teléfono: 953230252,Código postal: 23002,23008543
Denominación específica: El Valle,Dirección de correo electrónico: 23008166.edu@juntadeandalucia.es  ,Teléfono: 953362034,Código postal: 23009,23008166
Denominación específica: Los Remedios,Dirección de correo electrónico: 23008245.edu@juntadeandalucia.es  ,Teléfono: 953362024,Código postal: 23006,23008245
Denominación específica: Pedro Expósito,Dirección de correo electrónico: mariajesus.tauste.manzano@gmail.com  ,Teléfono: 667682431,Código postal: 23004,23008853
Denominación específica: Los Peques,Dirección de correo electrónico: lolicheca@outlook.es  ,Teléfono: 953417208,Código postal: 23658,23008555
Denominación específica: Antonio Machado,Dirección de correo electrónico: 23601072.edu@juntadeandalucia.es  ,Teléfono: 953779704,Código postal: 23500,23601072
Denominación específica: Jabalcuz,Dirección de correo electrónico: 23008181.edu@juntadeandalucia.es  ,Teléfono: 953609547,Código postal: 23200,23008181
Denominación específica: La Iruela,Dirección de correo electrónico:   ,Teléfono:,Código postal: 23476,23009705
Denominación específica: Los Duendecitos,Dirección de correo electrónico: desarrollolocal.lahiguera@gmail.com  ,Teléfono: 953530014,Código postal: 23746,23008567
Denominación específica: Estación de Almería,Dirección de correo electrónico: 230088877.edu@juntadeandalucia.es  ,Teléfono: 697411476,Código postal: 23700,23008877
Denominación específica: Los Tulipanes,Dirección de correo electrónico: eulalia.jimenez@juntadeandalucia.es. 23008208.edu  ,Teléfono: 953609213,Código postal: 23700,23008208
Denominación específica: Niño Jesús,Dirección de correo electrónico: 23008087.edu@juntadeandalucia.es  ,Teléfono: 953526174,Código postal: 23780,23008087
Denominación específica: Puzzle,Dirección de correo electrónico: 23008312.edu@juntadeandalucia.es  ,Teléfono: 646531629,Código postal: 23100,23008312
Denominación específica: Ntra. Sra. de la Paz,Dirección de correo electrónico: 23005013.edu@juntadeandalucia.es  ,Teléfono: 953539503,Código postal: 23770,23005013
Denominación específica: Virgen del Pilar,Dirección de correo electrónico: guarderia@martos.es  ,Teléfono: 953700134,Código postal: 23600,23008592
Denominación específica: Alcalde Parrilla de Lara,Dirección de correo electrónico: 23000957.edu@juntadeandalucia.es  ,Teléfono: 953609759,Código postal: 23240,23000957
Denominación específica: Los Pinos,Dirección de correo electrónico: almuorcera@hotmail.com  ,Teléfono: 953482005,Código postal: 23370,23008610
Denominación específica: El Colache,Dirección de correo electrónico: 23008622.edu@juntadeandalucia.es  ,Teléfono: 953360695,Código postal: 23110,23008622
Denominación específica: Superpeques,Dirección de correo electrónico: eisuperpeques@gmail.com  ,Teléfono: 953738041,Código postal: 23485,23008634
Denominación específica: Chipi,"Dirección de correo electrónico: 23008750.edu@juntadeandalucia.es , gimchipi@quesada.es  ",Teléfono: 953733646,Código postal: 23480,23008750
Denominación específica: Pequelunis,Dirección de correo electrónico: pequelunisabiote@gmail.com  ,Teléfono: 953774449,Código postal: 23410,23008294
Denominación específica: Pequelandia,Dirección de correo electrónico: esperanzaruiz2008@hotmail.es  ,Teléfono: 605878030,Código postal: 23311,23008944
Denominación específica: Blas Infante,Dirección de correo electrónico: escinblasinfante@hotmail.com  ,Teléfono: 953430313,Código postal: 23270,23008725
Denominación específica: La Ranita,Dirección de correo electrónico: guarderia@tosiria.com  ,Teléfono: 953340767,Código postal: 23650,23008671
Denominación específica: Rafael Escuredo,Dirección de correo electrónico: rosabp@andaluciajunta.es  ,Teléfono: 619542299,Código postal: 23540,23008804
Denominación específica: Los Colorines,Dirección de correo electrónico: loscolorines@sierrasurjaen.com  ,Teléfono: 621218939,Código postal: 23150,23008865
Denominación específica: El Parque,Dirección de correo electrónico: egarcar02@gmail.com  ,Teléfono: 652704391,Código postal: 23330,23008695
Denominación específica: Alcaucín,Dirección de correo electrónico: anajimenez@clece.es  ,Teléfono: 618541040,Código postal: 29711,29018571
